InvoiceNo,InvoiceDate,CustomerID
546778,16/03/2011 16:38,14572
546780,17/03/2011 07:40,12435
546781,17/03/2011 09:03,12955
546782,17/03/2011 09:13,15291
546784,17/03/2011 09:49,18189
546785,17/03/2011 09:56,15189
546786,17/03/2011 09:57,16523
546787,17/03/2011 10:01,14035
546788,17/03/2011 10:02,13946
546789,17/03/2011 10:17,15769
546790,17/03/2011 10:26,14713
546791,17/03/2011 10:38,17716
546827,17/03/2011 10:52,15301
546828,17/03/2011 11:56,13185
546829,17/03/2011 12:00,14840
546830,17/03/2011 12:10,16839
546831,17/03/2011 12:15,13199
546832,17/03/2011 12:18,13216
546837,17/03/2011 12:37,13650
546843,17/03/2011 12:40,12472
546846,17/03/2011 12:47,13533
546847,17/03/2011 12:51,12989
546848,17/03/2011 12:53,13533
546849,17/03/2011 13:13,13623
546850,17/03/2011 13:20,13268
546851,17/03/2011 13:23,12480
546852,17/03/2011 13:27,13104
546853,17/03/2011 13:34,12845
546855,17/03/2011 13:58,18168
546856,17/03/2011 14:12,15433
546857,17/03/2011 14:19,12937
546860,17/03/2011 14:47,18198
546861,17/03/2011 15:03,14911
546862,17/03/2011 15:34,16216
546863,17/03/2011 15:41,16377
546866,17/03/2011 15:47,14462
546869,17/03/2011 16:00,12352
546871,17/03/2011 16:10,16746
546872,17/03/2011 16:11,14462
546873,17/03/2011 16:23,17591
546874,17/03/2011 16:33,16976
546875,17/03/2011 16:38,12514
546877,17/03/2011 16:58,18210
546878,17/03/2011 17:13,13631
546882,17/03/2011 17:26,14422
546883,17/03/2011 18:03,13707
546890,17/03/2011 18:18,13394
546898,17/03/2011 18:27,17961
546899,17/03/2011 18:27,14298
546900,17/03/2011 18:28,14298
546902,17/03/2011 18:30,14298
546908,17/03/2011 18:59,15648
546909,17/03/2011 19:01,14056
546910,17/03/2011 19:46,13969
546911,17/03/2011 19:47,17725
546912,17/03/2011 20:12,15861
546913,17/03/2011 20:18,15861
546914,18/03/2011 08:12,13072
546915,18/03/2011 08:31,15695
546916,18/03/2011 08:32,15695
546917,18/03/2011 09:17,14911
546918,18/03/2011 09:19,15854
546919,18/03/2011 09:55,12500
546920,18/03/2011 09:55,12471
546921,18/03/2011 09:57,12471
546922,18/03/2011 09:59,14110
546923,18/03/2011 10:03,16716
546924,18/03/2011 10:06,14059
546925,18/03/2011 10:09,12647
546926,18/03/2011 10:11,17857
546927,18/03/2011 10:15,16672
546928,18/03/2011 10:16,17685
546929,18/03/2011 10:34,13090
546944,18/03/2011 11:13,14701
546950,18/03/2011 11:24,16511
546951,18/03/2011 11:30,17673
546963,18/03/2011 11:39,16779
546979,18/03/2011 12:18,16256
546980,18/03/2011 12:18,13591
546981,18/03/2011 12:21,14066
546982,18/03/2011 12:26,15483
546983,18/03/2011 12:27,16626
546984,18/03/2011 12:35,15019
546985,18/03/2011 12:41,18270
546986,18/03/2011 12:55,14194
546988,18/03/2011 12:57,14194
546990,18/03/2011 12:59,14315
546991,18/03/2011 13:08,12748
546992,18/03/2011 13:18,16684
546993,18/03/2011 13:19,17921
546994,18/03/2011 13:20,16684
546995,18/03/2011 13:25,14041
546996,18/03/2011 13:27,17060
546998,18/03/2011 13:32,16023
546999,18/03/2011 13:47,17133
547000,18/03/2011 13:51,14282
547001,18/03/2011 13:52,16656
547002,18/03/2011 14:02,12878
547003,18/03/2011 14:13,14155
547004,18/03/2011 14:14,17419
547005,18/03/2011 14:20,12474
547017,18/03/2011 14:51,13468
547018,18/03/2011 14:53,17043
547019,18/03/2011 14:54,17841
547020,18/03/2011 15:42,17017
547021,18/03/2011 15:43,13046
547022,18/03/2011 15:44,17961
547023,18/03/2011 15:54,16422
547026,18/03/2011 17:07,14633
547028,20/03/2011 10:13,13593
547029,20/03/2011 10:17,15465
547030,20/03/2011 10:17,12948
547032,20/03/2011 10:24,13798
547033,20/03/2011 10:28,15898
547034,20/03/2011 10:30,18229
547035,20/03/2011 10:33,13911
547036,20/03/2011 10:35,17017
547037,20/03/2011 10:37,14101
547038,20/03/2011 10:51,15703
547039,20/03/2011 10:51,14560
547040,20/03/2011 10:53,15938
547041,20/03/2011 10:56,13777
547044,20/03/2011 11:33,14071
547045,20/03/2011 11:37,17856
547046,20/03/2011 11:43,13725
547047,20/03/2011 11:46,14258
547048,20/03/2011 11:52,14911
547049,20/03/2011 11:56,17134
547050,20/03/2011 12:02,17795
547051,20/03/2011 12:06,12902
547052,20/03/2011 12:07,18225
547053,20/03/2011 12:08,13001
547055,20/03/2011 12:14,16444
547056,20/03/2011 12:25,16402
547057,20/03/2011 12:28,14217
547058,20/03/2011 12:44,14232
547059,20/03/2011 12:50,14693
547060,20/03/2011 12:57,17954
547061,20/03/2011 13:21,12407
547062,20/03/2011 13:28,16728
547063,20/03/2011 13:33,14769
547064,20/03/2011 13:38,16096
547065,20/03/2011 13:38,17068
547066,20/03/2011 13:41,12921
547067,20/03/2011 13:43,12921
547068,20/03/2011 13:48,13985
547069,20/03/2011 13:52,16710
547070,20/03/2011 13:58,16115
547071,20/03/2011 13:59,12693
547072,20/03/2011 14:01,13592
547073,20/03/2011 14:23,17211
547074,20/03/2011 14:35,13102
547075,20/03/2011 14:35,15288
547076,20/03/2011 14:37,15140
547077,20/03/2011 14:38,12843
547078,20/03/2011 14:41,14408
547079,20/03/2011 15:02,15408
547080,20/03/2011 15:06,15445
547081,20/03/2011 15:07,14205
547083,20/03/2011 15:21,15452
547084,20/03/2011 15:24,17690
547085,20/03/2011 15:41,12600
547086,20/03/2011 15:46,12428
547087,20/03/2011 15:58,12726
547088,20/03/2011 16:02,14223
547090,20/03/2011 16:12,17230
547092,21/03/2011 08:18,16619
547093,21/03/2011 08:20,14762
547094,21/03/2011 08:39,13934
547095,21/03/2011 09:03,13018
547096,21/03/2011 09:13,15669
547097,21/03/2011 09:33,13021
547098,21/03/2011 10:13,16384
547099,21/03/2011 10:30,18224
547100,21/03/2011 10:31,15615
547101,21/03/2011 10:34,16029
547102,21/03/2011 10:41,14245
547103,21/03/2011 10:54,15218
547105,21/03/2011 11:20,13854
547106,21/03/2011 11:24,15039
547107,21/03/2011 11:34,17315
547108,21/03/2011 11:36,14659
547109,21/03/2011 11:46,12423
547114,21/03/2011 11:49,14688
547122,21/03/2011 11:52,17678
547134,21/03/2011 11:57,15996
547154,21/03/2011 12:06,15299
547165,21/03/2011 12:10,13593
547171,21/03/2011 12:13,17849
547192,21/03/2011 12:32,15855
547194,21/03/2011 12:42,12637
547195,21/03/2011 12:42,17204
547196,21/03/2011 12:44,12637
547197,21/03/2011 12:45,17811
547199,21/03/2011 12:53,14606
547200,21/03/2011 13:01,16036
547201,21/03/2011 13:35,13113
547202,21/03/2011 13:38,17841
547203,21/03/2011 13:51,17146
547204,21/03/2011 13:58,13491
547205,21/03/2011 14:00,16558
547206,21/03/2011 14:18,16791
547207,21/03/2011 14:25,17763
547209,21/03/2011 14:44,13081
547220,21/03/2011 15:02,13410
547221,21/03/2011 15:06,13262
547222,21/03/2011 15:07,18008
547223,21/03/2011 15:10,12867
547226,21/03/2011 15:33,14167
547227,21/03/2011 15:40,12748
547233,21/03/2011 16:20,17152
547240,21/03/2011 16:32,17585
547243,21/03/2011 16:59,17231
547244,21/03/2011 17:10,16427
547245,22/03/2011 08:49,14632
547246,22/03/2011 08:54,16191
547247,22/03/2011 09:01,18225
547251,22/03/2011 09:43,17865
547252,22/03/2011 10:13,13900
547253,22/03/2011 10:44,13869
547273,22/03/2011 11:05,14530
547324,22/03/2011 11:27,13014
547327,22/03/2011 11:28,12681
547334,22/03/2011 11:43,15044
547340,22/03/2011 11:53,14875
547349,22/03/2011 12:02,15132
547350,22/03/2011 12:05,17272
547357,22/03/2011 12:15,17613
547358,22/03/2011 12:25,15998
547359,22/03/2011 12:27,15719
547360,22/03/2011 12:30,16135
547361,22/03/2011 12:31,15298
547362,22/03/2011 12:33,13694
547365,22/03/2011 12:36,12775
547366,22/03/2011 13:02,12831
547367,22/03/2011 13:11,15437
547370,22/03/2011 13:32,14711
547371,22/03/2011 13:38,14377
547372,22/03/2011 13:46,16374
547373,22/03/2011 13:52,13798
547374,22/03/2011 13:54,16110
547375,22/03/2011 14:24,13196
547377,22/03/2011 14:43,13050
547378,22/03/2011 14:56,14051
547379,22/03/2011 15:13,12720
547380,22/03/2011 15:20,16809
547381,22/03/2011 15:25,18041
547382,22/03/2011 15:31,15457
547383,22/03/2011 15:42,12613
547384,22/03/2011 15:46,12613
547387,22/03/2011 16:00,12539
547389,22/03/2011 16:08,16721
547390,22/03/2011 16:08,12352
547391,22/03/2011 16:32,14735
547401,22/03/2011 17:00,17576
547405,23/03/2011 08:22,17705
547406,23/03/2011 08:26,16948
547407,23/03/2011 08:54,15658
547412,23/03/2011 09:42,12399
547413,23/03/2011 09:43,13475
547414,23/03/2011 09:54,17733
547415,23/03/2011 10:08,17102
547416,23/03/2011 10:15,15410
547417,23/03/2011 10:25,13239
547418,23/03/2011 10:25,13148
547419,23/03/2011 10:27,15061
547420,23/03/2011 10:43,15449
547428,23/03/2011 10:51,14870
547444,23/03/2011 10:55,12811
547485,23/03/2011 11:16,17019
547486,23/03/2011 11:18,13576
547488,23/03/2011 11:30,13821
547489,23/03/2011 11:44,17830
547490,23/03/2011 11:48,17507
547491,23/03/2011 12:05,17096
547492,23/03/2011 12:06,12604
547493,23/03/2011 12:06,12818
547494,23/03/2011 12:08,18191
547496,23/03/2011 12:13,18075
547497,23/03/2011 12:15,14461
547498,23/03/2011 12:24,15021
547500,23/03/2011 12:39,13408
547501,23/03/2011 12:41,13408
547503,23/03/2011 12:44,13132
547504,23/03/2011 13:33,12683
547507,23/03/2011 13:39,16859
547508,23/03/2011 13:39,12683
547509,23/03/2011 13:42,15606
547510,23/03/2011 13:42,15245
547511,23/03/2011 13:44,17411
547512,23/03/2011 13:46,17262
547513,23/03/2011 13:59,17519
547514,23/03/2011 14:00,17486
547515,23/03/2011 14:02,13267
547516,23/03/2011 14:04,15189
547517,23/03/2011 14:33,12395
547518,23/03/2011 14:39,13694
547519,23/03/2011 14:46,16308
547520,23/03/2011 14:55,12564
547521,23/03/2011 15:00,16713
547535,23/03/2011 15:07,16250
547537,23/03/2011 15:16,13534
547538,23/03/2011 15:17,13534
547539,23/03/2011 15:19,16943
547541,23/03/2011 15:22,14607
547546,23/03/2011 15:26,13249
547548,23/03/2011 15:37,15644
547549,23/03/2011 15:40,14794
547550,23/03/2011 15:41,16839
547553,23/03/2011 16:00,15644
547554,23/03/2011 16:22,17858
547555,23/03/2011 16:35,14075
547556,23/03/2011 16:45,17250
547558,23/03/2011 17:25,17966
547561,24/03/2011 08:44,14129
547562,24/03/2011 08:47,16525
547563,24/03/2011 08:56,15651
547564,24/03/2011 09:21,17512
547565,24/03/2011 09:21,13035
547566,24/03/2011 09:42,12811
547567,24/03/2011 09:44,17644
547568,24/03/2011 09:50,13341
547569,24/03/2011 09:50,17491
547570,24/03/2011 09:50,13636
547571,24/03/2011 09:52,16265
547572,24/03/2011 10:03,13512
547573,24/03/2011 10:04,12948
547576,24/03/2011 10:37,16620
547577,24/03/2011 10:37,13183
547578,24/03/2011 10:38,13089
547579,24/03/2011 10:40,13089
547580,24/03/2011 10:48,13488
547583,24/03/2011 11:07,12901
547623,24/03/2011 11:29,15641
547639,24/03/2011 11:34,17698
547644,24/03/2011 11:38,14267
547645,24/03/2011 11:40,12676
547647,24/03/2011 11:43,15144
547648,24/03/2011 11:44,15144
547649,24/03/2011 12:02,18118
547650,24/03/2011 12:08,17059
547651,24/03/2011 12:11,16904
547652,24/03/2011 12:15,14606
547653,24/03/2011 12:21,16745
547654,24/03/2011 12:32,14527
547655,24/03/2011 12:52,14267
547656,24/03/2011 12:53,13263
547657,24/03/2011 12:58,13871
547658,24/03/2011 13:04,13736
547659,24/03/2011 13:05,12434
547662,24/03/2011 13:12,14085
547663,24/03/2011 13:16,16022
547664,24/03/2011 13:16,13069
547665,24/03/2011 13:17,14256
547666,24/03/2011 13:23,14235
547667,24/03/2011 13:25,16700
547668,24/03/2011 13:28,14071
547669,24/03/2011 13:37,12748
547670,24/03/2011 13:41,16769
547671,24/03/2011 13:45,14560
547672,24/03/2011 13:54,17754
547674,24/03/2011 13:59,15835
547684,24/03/2011 14:46,12408
547685,24/03/2011 14:47,12408
547686,24/03/2011 14:49,15513
547687,24/03/2011 14:52,15078
547688,24/03/2011 14:54,12971
547689,24/03/2011 14:55,17757
547690,24/03/2011 14:55,16063
547691,24/03/2011 15:02,16767
547694,24/03/2011 15:12,15178
547695,24/03/2011 15:15,18239
547697,24/03/2011 16:23,14348
547698,24/03/2011 16:30,15304
547702,24/03/2011 16:45,14911
547703,24/03/2011 17:10,12540
547705,24/03/2011 18:20,14056
547706,24/03/2011 18:25,12901
547707,24/03/2011 18:28,18008
547708,24/03/2011 18:34,17450
547709,24/03/2011 18:43,18109
547712,24/03/2011 19:31,16905
547713,25/03/2011 08:41,16458
547714,25/03/2011 08:43,15815
547715,25/03/2011 08:50,12520
547716,25/03/2011 08:52,16833
547717,25/03/2011 08:53,16833
547718,25/03/2011 09:39,17450
547719,25/03/2011 10:05,14404
547720,25/03/2011 10:08,14209
547721,25/03/2011 10:14,13000
547722,25/03/2011 10:19,12553
547724,25/03/2011 10:42,13468
547726,25/03/2011 10:49,16029
547727,25/03/2011 10:50,16029
547728,25/03/2011 10:51,16029
547729,25/03/2011 10:52,15529
547730,25/03/2011 11:01,14796
547762,25/03/2011 11:31,13695
547772,25/03/2011 11:34,17979
547785,25/03/2011 11:41,13097
547786,25/03/2011 11:44,14587
547787,25/03/2011 11:57,13139
547789,25/03/2011 12:04,14911
547790,25/03/2011 12:04,12545
547792,25/03/2011 12:07,17979
547793,25/03/2011 12:10,14758
547794,25/03/2011 12:13,14085
547795,25/03/2011 12:21,14536
547796,25/03/2011 12:34,14646
547799,25/03/2011 12:48,17139
547800,25/03/2011 12:55,14504
547801,25/03/2011 12:57,14107
547803,25/03/2011 13:23,13662
547804,25/03/2011 13:30,16817
547805,25/03/2011 13:35,13327
547809,25/03/2011 13:54,12748
547811,25/03/2011 14:01,17368
547812,25/03/2011 14:06,18102
547814,25/03/2011 14:19,13452
547815,25/03/2011 14:19,13520
547816,25/03/2011 14:30,12748
547817,25/03/2011 14:34,17946
547818,25/03/2011 14:39,12748
547819,25/03/2011 14:45,12748
547820,25/03/2011 14:46,13743
547821,25/03/2011 14:50,12621
547822,25/03/2011 14:53,12668
547825,25/03/2011 15:01,12778
547826,25/03/2011 15:08,18078
547828,25/03/2011 15:18,16618
547829,25/03/2011 15:24,16081
547832,25/03/2011 16:25,17511
547833,25/03/2011 17:34,16780
547834,27/03/2011 10:16,17937
547835,27/03/2011 10:18,15465
547837,27/03/2011 10:26,17243
547839,27/03/2011 10:54,12916
547840,27/03/2011 10:56,15133
547841,27/03/2011 11:02,16923
547842,27/03/2011 11:14,13875
547843,27/03/2011 11:22,18273
547844,27/03/2011 11:44,15045
547845,27/03/2011 11:51,16434
547846,27/03/2011 11:59,18071
547850,27/03/2011 12:06,14472
547860,27/03/2011 12:21,17625
547861,27/03/2011 12:36,16701
547862,27/03/2011 12:54,12841
547863,27/03/2011 13:07,12728
547864,27/03/2011 13:10,15716
547866,27/03/2011 13:21,14878
547867,27/03/2011 13:56,13357
547870,27/03/2011 14:18,13668
547871,27/03/2011 14:28,16931
547872,27/03/2011 14:34,16777
547873,27/03/2011 15:33,13240
547874,27/03/2011 15:39,14476
547875,27/03/2011 15:40,13408
547876,27/03/2011 15:41,16638
547877,27/03/2011 15:46,14573
547878,27/03/2011 16:01,15939
547879,27/03/2011 16:03,12877
547880,27/03/2011 16:05,15426
547881,27/03/2011 16:08,13110
547882,28/03/2011 07:53,14911
547883,28/03/2011 08:40,14755
547884,28/03/2011 09:07,13481
547885,28/03/2011 09:16,17314
547886,28/03/2011 09:21,13652
547887,28/03/2011 09:30,16245
547888,28/03/2011 09:59,13368
547890,28/03/2011 10:03,17227
547891,28/03/2011 10:14,13266
547892,28/03/2011 10:15,12669
547893,28/03/2011 10:25,13552
547894,28/03/2011 10:26,13552
547895,28/03/2011 10:52,18118
547896,28/03/2011 11:34,17841
547897,28/03/2011 11:36,12792
547898,28/03/2011 11:49,16523
547900,28/03/2011 11:51,13649
547902,28/03/2011 11:58,17765
547903,28/03/2011 11:59,15039
547906,28/03/2011 12:13,14410
547907,28/03/2011 12:18,15083
547909,28/03/2011 12:22,15033
547910,28/03/2011 12:23,14159
547911,28/03/2011 12:25,14127
547912,28/03/2011 12:27,18010
547914,28/03/2011 12:35,12594
547918,28/03/2011 12:49,15249
547919,28/03/2011 12:52,13760
547920,28/03/2011 12:52,14730
547921,28/03/2011 13:28,14766
547922,28/03/2011 13:32,15624
547923,28/03/2011 13:35,14344
547924,28/03/2011 13:39,17749
547925,28/03/2011 13:57,12481
547926,28/03/2011 13:59,12481
547931,28/03/2011 14:01,12594
547934,28/03/2011 14:07,12474
547935,28/03/2011 14:19,15874
547936,28/03/2011 14:23,15874
547937,28/03/2011 14:27,15068
547938,28/03/2011 14:33,13901
547939,28/03/2011 14:42,15611
547940,28/03/2011 14:43,16814
547941,28/03/2011 14:46,16692
547942,28/03/2011 14:57,14538
547944,28/03/2011 14:59,12971
547945,28/03/2011 14:59,14851
547946,28/03/2011 14:59,12971
547947,28/03/2011 15:03,15032
547949,28/03/2011 15:10,14021
547960,28/03/2011 15:27,15644
547962,28/03/2011 15:38,12957
547963,28/03/2011 15:42,13037
547965,28/03/2011 15:47,15809
547969,28/03/2011 16:27,17238
547970,28/03/2011 16:28,17238
547971,28/03/2011 16:37,17917
547972,28/03/2011 16:41,12557
547985,29/03/2011 08:43,16455
547986,29/03/2011 08:46,18177
547987,29/03/2011 09:11,17428
547990,29/03/2011 09:53,15589
547991,29/03/2011 09:54,15589
548003,29/03/2011 10:39,18044
548005,29/03/2011 10:49,14128
548006,29/03/2011 10:50,18226
548007,29/03/2011 10:51,13769
548010,29/03/2011 11:04,14646
548011,29/03/2011 11:14,14646
548012,29/03/2011 11:15,17377
548013,29/03/2011 11:25,17874
548014,29/03/2011 11:29,17719
548016,29/03/2011 11:39,16871
548017,29/03/2011 11:42,16871
548033,29/03/2011 12:01,14441
548038,29/03/2011 12:03,15696
548144,29/03/2011 12:29,13798
548148,29/03/2011 12:31,17931
548150,29/03/2011 12:55,17315
548151,29/03/2011 12:57,13803
548152,29/03/2011 13:04,17398
548153,29/03/2011 13:05,15129
548154,29/03/2011 13:06,17675
548156,29/03/2011 13:22,14871
548157,29/03/2011 13:27,14298
548158,29/03/2011 13:28,15906
548159,29/03/2011 13:32,15906
548160,29/03/2011 13:33,16253
548169,29/03/2011 13:48,14680
548170,29/03/2011 13:53,15290
548171,29/03/2011 13:58,16422
548172,29/03/2011 14:13,15738
548176,29/03/2011 14:20,13439
548177,29/03/2011 14:31,12888
548178,29/03/2011 14:35,14367
548185,29/03/2011 14:58,15628
548186,29/03/2011 15:02,13777
548188,29/03/2011 15:12,13263
548189,29/03/2011 15:15,16607
548190,29/03/2011 15:18,17511
548192,29/03/2011 15:22,17364
548196,29/03/2011 15:44,16011
548197,29/03/2011 15:53,13588
548198,29/03/2011 16:05,16712
548199,29/03/2011 16:12,16945
548202,29/03/2011 16:36,16980
548208,29/03/2011 17:12,14189
548210,29/03/2011 17:23,14606
548211,30/03/2011 09:06,14646
548212,30/03/2011 09:12,12456
548213,30/03/2011 09:15,15521
548214,30/03/2011 09:17,13720
548215,30/03/2011 09:19,15674
548216,30/03/2011 09:27,12971
548217,30/03/2011 09:31,17616
548218,30/03/2011 09:36,13999
548222,30/03/2011 10:16,17306
548223,30/03/2011 10:18,17306
548234,30/03/2011 10:32,17594
548242,30/03/2011 10:34,16218
548245,30/03/2011 10:36,12823
548255,30/03/2011 10:46,13078
548256,30/03/2011 10:50,17775
548257,30/03/2011 10:54,13802
548258,30/03/2011 11:04,14146
548259,30/03/2011 11:12,14099
548260,30/03/2011 11:18,15373
548267,30/03/2011 11:32,16954
548276,30/03/2011 11:39,17863
548289,30/03/2011 11:48,13988
548293,30/03/2011 11:51,13798
548308,30/03/2011 12:00,17220
548309,30/03/2011 12:02,16657
548311,30/03/2011 12:05,13728
548312,30/03/2011 12:12,16059
548313,30/03/2011 12:15,15353
548314,30/03/2011 12:24,16949
548315,30/03/2011 12:34,16019
548316,30/03/2011 12:35,17929
548317,30/03/2011 12:43,18179
548318,30/03/2011 12:45,13113
548319,30/03/2011 12:48,14180
548320,30/03/2011 12:54,12709
548323,30/03/2011 13:00,15424
548324,30/03/2011 13:01,13316
548325,30/03/2011 13:01,13509
548326,30/03/2011 13:02,15424
548327,30/03/2011 13:05,16788
548329,30/03/2011 13:14,16584
548330,30/03/2011 13:26,14810
548331,30/03/2011 13:28,13047
548332,30/03/2011 13:39,15364
548333,30/03/2011 13:44,15189
548334,30/03/2011 13:56,18108
548335,30/03/2011 13:57,14272
548336,30/03/2011 14:06,13082
548337,30/03/2011 14:06,18198
548338,30/03/2011 14:08,16558
548340,30/03/2011 14:23,13426
548349,30/03/2011 14:39,15812
548351,30/03/2011 14:51,13001
548353,30/03/2011 15:05,15980
548354,30/03/2011 15:06,15981
548358,30/03/2011 15:29,15832
548359,30/03/2011 15:31,14828
